Brand,Car,Year,City,KMS,Fuel,Transmission,Price,Emi
Tata,SafariXZ Plus Dark Edition,2023,Delhi,32500,diesel,manual,1876000,32270.0
Ford,EcoSportTitanium Plus 1.5L Ti-VCT AT,2020,Delhi,84500,petrol,automatic,769000,13095.0
Tata,PunchCreative AMT Dual Tone,2023,Delhi,8500,petrol,automatic,849000,14457.0
Mahindra,TharLX 4 STR Hard Top Petrol AT 4WD,2022,Delhi,16500,petrol,automatic,1361000,23407.0
Honda,CityVX CVT Petrol,2020,Delhi,48000,petrol,automatic,984000,16756.0
Maruti,DzireVXi AMT,2020,Delhi,86500,petrol,automatic,587000,9996.0
Honda,CityVX CVT,2015,Delhi,54500,petrol,automatic,593000,10794.0
Toyota,Corolla AltisVL CVT Petrol,2018,Delhi,94500,petrol,automatic,928999,15820.0
Hyundai,VenueSX 1.0  Turbo iMT Dual Tone Sport,2021,Delhi,26500,petrol,manual,844999,14951.0
Maruti,BalenoZeta 1.2,2016,Delhi,40000,petrol,manual,444000,7561.0
Mahindra,TharLX Hard Top Petrol AT,2022,Delhi,87000,petrol,automatic,1182000,20326.0
Toyota,Fortuner2.7 2WD AT Petrol,2018,Delhi,80000,petrol,automatic,2300000,39556.0
Honda,Amaze1.2 V MT Petrol,2019,Delhi,57000,petrol,manual,551000,9383.0
Renault,TriberRXZ,2022,Delhi,81000,petrol,manual,557000,9485.0
Toyota,Corolla AltisVL CVT Petrol,2018,Delhi,57500,petrol,automatic,1083000,18630.0
Maruti,BalenoDelta,2022,Delhi,28000,petrol,manual,576000,9808.0
Maruti,SwiftZXI AMT,2018,Delhi,122500,petrol,automatic,494000,8412.0
Honda,JazzV Petrol,2016,Delhi,46500,petrol,manual,430000,6864.0
Kia,SonetGTX Plus 1.5 AT,2020,Delhi,114000,diesel,automatic,897000,15275.0
Mahindra,TharLX Convertible Petrol AT,2022,Delhi,13000,petrol,automatic,1287000,22132.0
Hyundai,Creta1.6 SX AT VTVT,2018,Delhi,47000,petrol,automatic,950000,16177.0
Honda,WR-VVX MT Petrol,2018,Delhi,32500,petrol,manual,646000,11001.0
Hyundai,AlcazarSignature (O) 6 STR 1.5 Diesel AT,2022,Delhi,47000,diesel,automatic,1580000,28518.0
MG,HectorSharp 2.0 Diesel Turbo MT,2021,Delhi,47500,diesel,manual,1480000,25458.0
Honda,CityVX CVT,2015,Delhi,88000,petrol,automatic,583000,10612.0
Hyundai,New Santro 1.1Sportz Executive CNG,2021,Delhi,76000,petrol+cng,manual,459000,7327.0
Tata,AltrozXZ Plus (S),2023,Delhi,25500,petrol,manual,759000,12925.0
Hyundai,ExterSX (O) Connect 1.2 MT Dual Tone,2023,Delhi,41500,petrol,manual,751000,12789.0
Kia,SeltosHTX Plus D,2021,Delhi,84500,diesel,manual,1132000,19468.0
Maruti,ErtigaVxi,2012,Delhi,39000,petrol,manual,426999,16240.0
Tata,NexonXZ Plus,2021,Delhi,121000,petrol,manual,674000,11477.0
Hyundai,Creta1.6 SX OPT VTVT,2018,Delhi,58000,petrol,manual,843000,14355.0
Hyundai,i20Asta 1.2,2013,Delhi,19000,petrol,manual,315000,8490.0
Maruti,XL6Alpha MT Petrol,2021,Delhi,55000,petrol,manual,919000,15650.0
Skoda,Octavia1.8 TSI AT L K,2019,Delhi,76000,petrol,automatic,1368000,23527.0
Kia,SeltosHTX D,2022,Delhi,48500,diesel,manual,1261000,21686.0
Honda,JazzV Petrol,2016,Delhi,100000,petrol,manual,399000,6370.0
Honda,Amaze1.2 VX i-VTEC,2014,Delhi,51000,petrol,manual,358000,7683.0
Renault,KigerRXT MT,2021,Delhi,58500,petrol,manual,490000,8344.0
Tata,NexonXZA Plus (O),2021,Delhi,29500,petrol,automatic,891000,15173.0
Maruti,CiazAlpha Petrol,2019,Delhi,65000,petrol,manual,682000,11614.0
Tata,HarrierXZA Plus,2020,Delhi,42500,diesel,automatic,1331000,22889.0
Ford,EcoSportTitanium 1.5L Ti-VCT AT,2017,Delhi,43000,petrol,automatic,583000,9928.0
Honda,JazzSV Petrol,2016,Delhi,112500,petrol,manual,373000,5954.0
Hyundai,Elite i20Magna 1.2,2016,Delhi,56000,petrol,manual,419000,7135.0
Maruti,Wagon R 1.0VXI,2012,Delhi,62500,petrol,manual,227999,8843.0
Maruti,CelerioVXi,2020,Delhi,51000,petrol,manual,426999,7271.0
Honda,CityVX Petrol,2019,Delhi,17500,petrol,manual,841000,14321.0
Honda,CityV,2016,Delhi,51000,petrol,manual,558000,9502.0
Renault,KigerRXZ Turbo CVT,2022,Delhi,39000,petrol,automatic,741000,12618.0
Ford,EcoSportTitanium 1.5L Ti-VCT AT,2017,Delhi,68500,petrol,automatic,590000,10047.0
Nissan,MagniteXV Premium Turbo CVT,2021,Delhi,31000,petrol,automatic,760000,12942.0
Hyundai,Creta1.6 SX Plus Auto Petrol,2017,Delhi,64500,petrol,automatic,797000,13572.0
Hyundai,Elite i20Sportz 1.2,2017,Delhi,75000,petrol,manual,487000,8293.0
Honda,CityS,2015,Delhi,71000,petrol,manual,430000,7827.0
Mahindra,TharLX 4 STR Hard Top Petrol AT 4WD,2022,Delhi,56500,petrol,automatic,1251000,21515.0
Maruti,XL6Alpha Plus AT Petrol,2023,Delhi,8500,petrol,automatic,1331000,22890.0
Maruti,Wagon R 1.0VXI,2018,Delhi,22000,petrol,manual,379000,6773.0
Honda,CityV 4th Gen,2017,Delhi,58500,petrol,manual,650000,11069.0
Maruti,DzireVXi,2018,Delhi,34500,petrol,manual,505000,8599.0
Honda,WR-VS MT Petrol,2018,Delhi,67500,petrol,manual,538000,9161.0
Honda,CityVX CVT,2017,Delhi,59500,petrol,automatic,721000,12755.0
Hyundai,Creta1.6 SX AT VTVT,2019,Delhi,51000,petrol,automatic,991000,16876.0
Renault,DusterRXL Petrol,2016,Delhi,87000,petrol,manual,449000,7646.0
Maruti,Wagon R 1.0VXI AMT,2016,Delhi,38500,petrol,automatic,345000,6166.0
Honda,CitySV Petrol,2017,Delhi,21500,petrol,manual,654000,11137.0
Hyundai,Grand i10 NiosSportz 1.2 Kappa VTVT,2022,Delhi,119500,petrol,manual,519000,8838.0
Honda,CityVX CVT,2015,Delhi,57000,petrol,automatic,583000,10612.0
Tata,TigorRevotron XZ+ CNG,2022,Delhi,45000,petrol+cng,manual,658000,11205.0
Hyundai,Creta1.6 SX AT VTVT,2019,Delhi,52500,petrol,automatic,994999,16944.0
Hyundai,Creta1.6 SX Plus Petrol,2016,Delhi,51500,petrol,manual,669000,11392.0
Maruti,BalenoDelta 1.2 AT,2017,Delhi,52000,petrol,automatic,488000,8310.0
Toyota,Innova CrystaGX 2.4 AT 7 STR,2022,Delhi,51000,diesel,automatic,1928000,33159.0
Honda,Amaze1.2 VX i-VTEC Petrol+CNG (Outside Fitted),2019,Delhi,67500,petrol+cng,manual,537000,9144.0
Maruti,BalenoAlpha,2019,Delhi,41500,petrol,manual,605000,10302.0
Hyundai,ExterSX 1.2 MT,2023,Delhi,26000,petrol,manual,689000,11733.0
Nissan,MagniteXL Turbo CVT,2021,Delhi,19000,petrol,automatic,695000,11835.0
Hyundai,AlcazarSignature (O) 6 STR 1.5 Diesel AT,2022,Delhi,67000,diesel,automatic,1521000,27454.0
Ford,EcoSportTitanium + 1.5L Ti-VCT AT,2019,Delhi,70000,petrol,automatic,750000,12772.0
Volkswagen,PoloHighline1.2L (P),2013,Delhi,81500,petrol,manual,319000,8061.0
Ford,EcoSportTitanium 1.5L Ti-VCT AT,2016,Delhi,106500,petrol,automatic,512000,8719.0
Maruti,BalenoAlpha 1.2 AT,2018,Delhi,67500,petrol,automatic,585000,9962.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT (O),2014,Delhi,25500,petrol,manual,371000,7962.0
Nissan,MagniteXL,2021,Delhi,100000,petrol,manual,467000,7952.0
Hyundai,Elite i20Sportz 1.2 (O),2015,Delhi,82000,petrol,manual,423000,7699.0
Kia,SeltosGTX Plus,2020,Delhi,56000,petrol,manual,1222000,21014.0
Maruti,SwiftVXI,2018,Delhi,119000,petrol,manual,441000,7509.0
Honda,Amaze1.2 S i-VTEC Opt,2018,Delhi,63500,petrol,manual,458000,7799.0
Maruti,S-CrossZeta,2021,Delhi,18500,petrol,manual,833000,14185.0
Ford,EcoSportTitanium 1.5L Ti-VCT,2015,Delhi,66000,petrol,manual,484000,8809.0
Hyundai,Grand i10Asta 1.2 Kappa VTVT (O),2016,Delhi,56500,petrol,manual,393000,6692.0
Ford,EcoSportTitanium 1.5L Ti-VCT AT,2016,Delhi,39500,petrol,automatic,521000,8872.0
Maruti,CiazZXi,2016,Delhi,39000,petrol,manual,534000,9093.0
Hyundai,VernaSX (O)1.5 MPi,2021,Delhi,36000,petrol,manual,1087000,18693.0
Kia,SonetHTX Plus 1.0 iMT,2022,Delhi,48500,petrol,manual,997000,16978.0
Hyundai,AuraSX 1.2 Petrol,2021,Delhi,59000,petrol,manual,580000,9877.0
Hyundai,Elite i20Asta 1.2,2015,Delhi,62500,petrol,manual,469000,8536.0
Tata,TiagoRevotron XT CNG,2022,Delhi,48500,petrol+cng,manual,548000,9332.0
Maruti,SwiftVXI AMT,2020,Delhi,48000,petrol,automatic,569000,9689.0
Tata,NexonXZ+ 1.2l LUX Petrol MT,2023,Delhi,12000,petrol,manual,977000,16637.0
Maruti,Wagon R 1.0VXI AMT,2022,Delhi,22500,petrol,automatic,520000,9293.0
Tata,NexonXZ Plus,2021,Delhi,35500,petrol,manual,794000,13521.0
Hyundai,Elite i20Asta 1.2,2018,Delhi,119500,petrol,manual,528000,8991.0
Renault,KwidRXL,2020,Delhi,73500,petrol,manual,306000,5211.0
Renault,TriberRXZ,2021,Delhi,46000,petrol,manual,531000,9042.0
Maruti,Alto 800LXi,2017,Delhi,57500,petrol,manual,265000,4736.0
Maruti,BalenoAlpha MT,2022,Delhi,9000,petrol,manual,797000,13572.0
Renault,KigerRXZ MT,2021,Delhi,59000,petrol,manual,576000,9808.0
Honda,Amaze1.2 VX i-VTEC,2013,Delhi,73500,petrol,manual,336000,9056.0
Ford,FigoTrend 1.2 Ti-VCT,2017,Delhi,113500,petrol,manual,307000,6588.0
Maruti,CiazS 1.4 MT,2017,Delhi,44500,Petrol,manual,614000,
Maruti,BalenoDelta 1.2,2018,Delhi,31000,petrol,manual,516000,8787.0
Hyundai,Elite i20Asta 1.2,2015,Delhi,41500,petrol,manual,453000,8245.0
Kia,SeltosHTX IVT G,2019,Delhi,102500,petrol,automatic,992000,16893.0
Honda,CitySV,2014,Delhi,97500,petrol,manual,426999,9164.0
Kia,SonetGTX Plus 1.0 DCT,2021,Delhi,40000,petrol,automatic,969999,16518.0
Maruti,CiazVXi+,2015,Delhi,51000,petrol,manual,461000,8391.0
Kia,SonetHTX Plus 1.0 iMT,2022,Delhi,28500,petrol,manual,1041000,17902.0
Honda,CityZX CVT,2017,Delhi,72500,petrol,automatic,811000,13810.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2019,Delhi,73000,petrol,automatic,779000,13265.0
Hyundai,Elite i20Magna 1.2,2015,Delhi,114500,petrol,manual,365000,6643.0
Kia,SeltosGTX DCT,2019,Delhi,45500,petrol,automatic,1178000,20258.0
Maruti,CiazZeta 1.4 AT,2017,Delhi,52000,petrol,automatic,577000,9825.0
Renault,KigerRXZ Turbo CVT Dual Tone,2021,Delhi,40500,petrol,automatic,725000,12346.0
Tata,NexonXZ Plus (O),2022,Delhi,46000,petrol,manual,878999,14968.0
Maruti,DzireVXi,2022,Delhi,14000,petrol,manual,642000,10932.0
Honda,CityVX CVT Petrol,2020,Delhi,59000,petrol,automatic,818000,13930.0
Ford,EcoSportTitanium 1.0 Ecoboost,2014,Delhi,62500,petrol,manual,418000,8971.0
Maruti,BalenoAlpha 1.2,2018,Delhi,22000,petrol,manual,587000,9996.0
Honda,CityVX CVT,2014,Delhi,91500,petrol,automatic,543000,11653.0
Tata,AltrozXZ 1.2 MT Dual tone,2020,Delhi,22500,petrol,manual,598000,10183.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2020,Delhi,57000,petrol,automatic,864000,14713.0
Honda,Amaze1.2 S i-VTEC Opt,2018,Delhi,42500,petrol,manual,441000,7509.0
Tata,NexonXZ Plus,2021,Delhi,30000,petrol,manual,799000,13606.0
Tata,AltrozXZA Plus (S),2023,Delhi,21500,petrol,automatic,827999,14100.0
Kia,CarensLuxury 1.4 Petrol 7 STR,2022,Delhi,15000,petrol,manual,1338000,23011.0
Maruti,CelerioZXI Plus,2022,Delhi,12500,petrol,manual,532000,9059.0
Hyundai,Creta1.6 SX Plus Petrol,2018,Delhi,93000,petrol,manual,747000,12720.0
Honda,CityV Petrol,2017,Delhi,45500,petrol,manual,655000,11154.0
Volkswagen,PoloHighline1.2L (P),2012,Delhi,102500,petrol,manual,274000,9769.0
MG,AstorSavvy CVT S Red,2022,Delhi,46000,petrol,automatic,1180000,20294.0
Maruti,XL6Alpha AT Petrol,2019,Delhi,35000,petrol,automatic,911999,15530.0
Hyundai,Elite i20Sportz 1.2,2016,Delhi,85500,petrol,manual,438999,7475.0
Hyundai,Fluidic Verna 4S1.6 VTVT SX,2016,Delhi,50000,petrol,manual,528000,8991.0
Kia,SeltosHTX IVT G,2020,Delhi,53000,petrol,automatic,1046000,17988.0
Hyundai,Creta1.6 SX OPT VTVT,2019,Delhi,84000,petrol,manual,869999,14815.0
Tata,PunchAccomplished MT,2022,Delhi,23500,petrol,manual,634000,10796.0
Ford,EcoSportTitanium 1.5L Ti-VCT,2016,Delhi,67500,petrol,manual,449000,7646.0
Hyundai,VenueSX 1.0 (O) Petrol,2019,Delhi,99000,petrol,manual,702000,11954.0
Ford,EcoSportSports Petrol,2021,Delhi,33500,petrol,manual,853999,14543.0
Nissan,MagniteXL,2022,Delhi,5500,petrol,manual,585000,9962.0
Hyundai,i20 Active1.2 S,2015,Delhi,58000,petrol,manual,413000,7517.0
Renault,DusterRXZ 1.5 Petrol MT,2021,Delhi,46000,petrol,manual,679000,11562.0
Hyundai,VernaFluidic 1.6 VTVT SX,2012,Delhi,56000,petrol,manual,352000,13387.0
Maruti,S-CrossZeta,2021,Delhi,31500,petrol,manual,819000,13947.0
MG,Hector PlusSharp 1.5 DCT Petrol,2020,Delhi,78500,petrol,automatic,1283000,22064.0
Tata,NexonXZ Plus,2021,Delhi,28500,petrol,manual,797000,13572.0
Hyundai,VenueSX 1.0 Turbo Dual Tone,2019,Delhi,30500,petrol,manual,759000,12925.0
Hyundai,Creta1.6 SX Plus Petrol,2017,Delhi,52000,petrol,manual,765000,13027.0
Kia,SeltosGTX Plus DCT,2020,Delhi,79000,petrol,automatic,1114000,19158.0
Hyundai,Creta1.6 SX Plus Petrol,2015,Delhi,39000,petrol,manual,635000,11558.0
Renault,Kwid1.0 RXT Opt,2020,Delhi,32500,petrol,manual,335000,5704.0
Hyundai,CretaSX Petrol,2020,Delhi,93000,petrol,manual,959000,16331.0
Hyundai,VernaSX (O) 1.0 Turbo DCT,2021,Delhi,65000,petrol,automatic,1069000,18391.0
Hyundai,Elite i20Sportz 1.2,2017,Delhi,62500,petrol,manual,491000,8361.0
Hyundai,VernaSX (O)1.6 VTVT,2018,Delhi,68000,petrol,manual,801000,13640.0
Renault,KwidRXT 1.0 SCE Special (O),2019,Delhi,68500,petrol,manual,313000,5330.0
Hyundai,VernaFluidic 1.6 VTVT SX Opt,2012,Delhi,40500,petrol,manual,399000,15175.0
Mahindra,TharLX 4 STR Hard Top Petrol AT 4WD,2021,Delhi,23000,petrol,automatic,1288000,22151.0
Honda,CityVX CVT,2014,Delhi,66500,petrol,automatic,567000,12168.0
Kia,SonetHTK Plus 1.0 iMT,2022,Delhi,21500,petrol,manual,847000,14423.0
Tata,NexonXZ Petrol,2019,Delhi,45000,petrol,manual,639000,10881.0
Hyundai,Creta1.6 SX Plus Petrol,2017,Delhi,89000,petrol,manual,668000,11375.0
Nissan,MagniteXV Premium Turbo CVT,2022,Delhi,19000,petrol,automatic,802000,13657.0
Kia,SonetGTX Plus 1.5,2022,Delhi,75500,diesel,manual,999000,17012.0
Hyundai,i20 Active1.2 SX,2016,Delhi,55500,petrol,manual,447000,7612.0
Kia,SeltosGTX Plus DCT,2021,Delhi,76500,petrol,automatic,1342000,23079.0
Nissan,MagniteXV Premium Turbo CVT,2021,Delhi,30500,petrol,automatic,818000,14287.0
Honda,CR-V2.0 CVT Petrol,2019,Delhi,61000,petrol,automatic,1769000,30422.0
Hyundai,Creta1.6 SX Plus Petrol,2015,Delhi,48000,petrol,manual,645000,11740.0
Tata,TiagoXZ Plus Dual Tone Roof,2019,Delhi,64500,petrol,manual,467000,7952.0
Honda,CityV,2016,Delhi,65000,petrol,manual,527000,8974.0
MG,Hector PlusSharp 1.5 DCT Petrol,2021,Delhi,32000,petrol,automatic,1373000,23619.0
Honda,CityVX CVT,2014,Delhi,122500,petrol,automatic,467000,10022.0
Honda,WR-VVX MT Petrol,2018,Delhi,31000,petrol,manual,650000,11069.0
Mahindra,TharLX 4 STR Hard Top Petrol AT 4WD,2023,Delhi,26000,petrol,automatic,1446000,24869.0
Ford,EcoSportTitanium 1.5L Ti-VCT,2016,Delhi,105000,petrol,manual,454000,7731.0
Honda,Amaze1.2 VX i-VTEC,2017,Delhi,37500,petrol,manual,441000,7509.0
Hyundai,i10Magna 1.1 iRDE2,2014,Delhi,70000,petrol,manual,233000,5000.0
Nissan,MagniteXV,2022,Delhi,61000,petrol,manual,549000,9349.0
Kia,SonetGTX Plus 1.0 iMT,2020,Delhi,32000,petrol,manual,881000,15002.0
Kia,SonetHTX 1.5,2020,Delhi,47500,diesel,manual,772000,13146.0
Kia,SonetAnniversary Edition 1.0 DCT,2022,Delhi,39000,petrol,automatic,972000,16552.0
Honda,JazzZX CVT,2021,Delhi,51500,petrol,automatic,696000,11111.0
Mahindra,TharLX Convertible Petrol AT,2022,Delhi,22000,petrol,automatic,1181000,20309.0
Hyundai,Elite i20Magna 1.2,2015,Delhi,55500,petrol,manual,403000,7335.0
Maruti,CiazVXi+,2015,Delhi,107500,petrol,manual,417000,7590.0
Hyundai,Elite i20Asta 1.2 (O),2018,Delhi,51000,petrol,manual,575000,9791.0
Hyundai,Elite i20Asta 1.2,2017,Delhi,45500,petrol,manual,522000,8889.0
Tata,NexonXZ Plus (HS),2022,Delhi,29000,petrol,manual,911999,15530.0
Renault,KwidRXL,2020,Delhi,51000,petrol,manual,294000,5006.0
Kia,SeltosX Line DCT,2022,Delhi,80000,petrol,automatic,1405000,24163.0
Honda,BrioVX MT,2013,Delhi,58500,petrol,manual,260000,6570.0
Hyundai,Elite i20Sportz 1.2,2016,Delhi,109000,petrol,manual,413999,7050.0
Hyundai,CretaSX OPT IVT Petrol,2021,Delhi,100500,petrol,automatic,1232000,21187.0
Maruti,BalenoZeta Automatic,2019,Delhi,51000,petrol,automatic,595000,10132.0
Kia,SeltosHTK Plus G,2021,Delhi,34000,petrol,manual,1041000,17897.0
MG,AstorSharp 1.5 CVT,2022,Delhi,57000,petrol,automatic,1121000,19279.0
Ford,EcoSportTitanium 1.5 Ti-VCT AT,2015,Delhi,82000,petrol,automatic,478000,9046.0
Kia,SonetGTX Plus 1.5 AT,2020,Delhi,51500,diesel,automatic,997000,16978.0
Maruti,FronxAlpha 1.0L Turbo MT,2023,Delhi,23500,petrol,manual,1039000,17863.0
Maruti,Wagon R 1.0VXI Petrol + CNG (Outside Fitted),2023,Delhi,40500,petrol+cng,manual,497000,8463.0
Hyundai,VernaSX (O) 1.6 VTVT AT,2017,Delhi,62000,petrol,automatic,833000,14185.0
Tata,AltrozXZ 1.2,2022,Delhi,16000,petrol,manual,694000,11818.0
Renault,KwidCLIMBER 1.0 AMT Opt,2021,Delhi,53500,petrol,automatic,398000,6777.0
Hyundai,Verna1.6 VTVT SX (O) Petrol + CNG (Outside Fitted),2017,Delhi,47500,petrol+cng,manual,685000,11665.0
Skoda,KushaqAmbition 1.0L TSI MT,2022,Delhi,48000,petrol,manual,992000,16893.0
Volkswagen,PoloComfortline 1.2L (P),2012,Delhi,98000,petrol,manual,269000,9591.0
Hyundai,VenueS+ 1.2,2022,Delhi,24500,petrol,manual,797000,13572.0
Skoda,KushaqStyle 1.0L TSI MT,2021,Delhi,71000,petrol,manual,1028999,18084.0
Tata,NexonXZA Plus AMT S,2021,Delhi,31500,petrol,automatic,875000,14900.0
Maruti,BalenoAlpha 1.2,2016,Delhi,94000,petrol,manual,420000,7152.0
Hyundai,Grand i10Magna 1.2 Kappa VTVT,2019,Delhi,25000,petrol,manual,408000,6948.0
Hyundai,XcentS Petrol,2014,Delhi,79500,petrol,manual,290000,5834.0
Maruti,BalenoZeta 1.2 AT,2018,Delhi,107000,petrol,automatic,505999,8616.0
Hyundai,Creta1.6 SX AT VTVT,2019,Delhi,58000,petrol,automatic,974000,16586.0
Maruti,DzireVXi,2023,Delhi,29500,petrol,manual,661000,11256.0
Hyundai,Elite i20Magna 1.2,2015,Delhi,66500,petrol,manual,412000,7499.0
Hyundai,Creta1.6 SX Plus Auto Petrol,2018,Delhi,54500,petrol,automatic,866000,14747.0
Ford,EcoSportTitanium 1.5L Ti-VCT,2017,Delhi,74500,petrol,manual,500000,8514.0
Hyundai,CretaSX OPT Turbo DCT Petrol,2020,Delhi,64500,petrol,automatic,1161000,19966.0
Honda,Amaze1.2 VX (O),2015,Delhi,100500,petrol,manual,341000,6207.0
Tata,NexonXZ Plus (O),2021,Delhi,88500,petrol,manual,772000,13146.0
Hyundai,VenueSX 1.0  Turbo,2022,Delhi,28000,petrol,manual,861999,14679.0
Maruti,SwiftZXI,2014,Delhi,65500,petrol,manual,352000,7554.0
Maruti,CelerioZXI (O) AMT,2016,Delhi,59500,petrol,automatic,373000,6351.0
Tata,NexonXZ Plus (O),2022,Delhi,45500,petrol,manual,880000,14985.0
Renault,KigerRXT (O) MT,2023,Delhi,19500,petrol,manual,656000,11171.0
Honda,WR-VS MT Petrol,2017,Delhi,53000,petrol,manual,526000,8957.0
Honda,WR-VVX MT Petrol,2018,Delhi,29500,petrol,manual,652000,11103.0
Maruti,XL6Zeta AT Petrol,2022,Delhi,39000,petrol,automatic,1077000,18522.0
Renault,KigerRXZ AMT Dual Tone,2021,Delhi,6500,petrol,automatic,676000,11511.0
Honda,Amaze1.2 SX i-VTEC,2016,Delhi,41000,petrol,manual,413000,7033.0
Maruti,BrezzaZXI PLUS,2022,Delhi,22000,petrol,manual,1078000,18539.0
Ford,EcoSportTrend 1.5L Ti-VCT,2019,Delhi,48500,petrol,manual,604000,10285.0
Maruti,CiazZeta Hybrid 1.5 AT,2019,Delhi,93500,petrol,automatic,640000,10898.0
Hyundai,Elite i20Sportz 1.2,2016,Delhi,64500,petrol,manual,434000,7899.0
Maruti,Wagon R 1.0LXI CNG,2021,Delhi,25500,petrol+cng,manual,524000,8923.0
Honda,JazzV CVT,2015,Delhi,122000,petrol,automatic,390000,6655.0
Hyundai,New i20Asta (O) 1.2 MT,2021,Delhi,107500,petrol,manual,658000,11205.0
Hyundai,Grand i10Sportz 1.2 Kappa VTVT,2019,Delhi,24500,petrol,manual,498000,8480.0
Hyundai,Fluidic Verna 4S1.6 VTVT SX,2016,Delhi,53500,petrol,manual,524000,8923.0
Hyundai,New i20Asta (O) 1.2 MT,2023,Delhi,26500,petrol,manual,825000,14049.0
Maruti,XL6Alpha MT Petrol,2021,Delhi,40500,petrol,manual,939000,15990.0
Maruti,Wagon R 1.2ZXi 1.2 AMT,2019,Delhi,31000,petrol,automatic,465000,7918.0
Toyota,Corolla AltisJ(S) Petrol,2015,Delhi,83500,petrol,manual,531000,9665.0
Hyundai,Elite i20Sportz 1.2,2017,Delhi,74000,petrol,manual,488000,8310.0
Maruti,BalenoAlpha Automatic,2019,Delhi,100000,petrol,automatic,560000,9536.0
Tata,NexonXZA Plus Dualtone Roof (O) AMT,2021,Delhi,30000,petrol,automatic,946000,16109.0
MG,HectorSharp 1.5 DCT Petrol,2019,Delhi,48000,petrol,automatic,1101000,18934.0
Maruti,DzireVXi,2017,Delhi,38500,petrol,manual,499000,8497.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2019,Delhi,64500,petrol,automatic,797000,13572.0
Maruti,CiazZeta 1.4 AT,2017,Delhi,50000,petrol,automatic,649000,11052.0
Tata,TiagoRevotron XZA AMT,2019,Delhi,29500,petrol,automatic,476000,8106.0
Kia,SonetHTX Plus 1.0 iMT,2021,Delhi,50000,petrol,manual,902999,15377.0
Honda,JazzVX Petrol,2016,Delhi,77000,petrol,manual,408000,6513.0
Tata,NexonXM,2023,Delhi,28500,petrol,manual,750000,12772.0
Kia,SeltosAnniversary Edition,2021,Delhi,89000,petrol,manual,1025000,17625.0
Ford,EcoSportTrend + 1.5L Ti-VCT AT,2018,Delhi,43500,petrol,automatic,644000,10966.0
Maruti,ErtigaVXI AT,2018,Delhi,19500,petrol,automatic,786000,13385.0
Maruti,SwiftZXI AMT,2018,Delhi,47500,petrol,automatic,563000,9587.0
Hyundai,Creta1.6 SX Plus Auto Petrol,2017,Delhi,98000,petrol,automatic,780000,13282.0
Renault,DusterRxL Petrol,2013,Delhi,80000,petrol,manual,296000,7978.0
Maruti,BalenoDelta 1.2,2018,Delhi,15000,petrol,manual,530000,9025.0
Kia,SeltosGTX,2019,Delhi,66500,petrol,manual,1040000,17880.0
Volkswagen,PoloHighline1.2L (P),2017,Delhi,61000,petrol,manual,422000,6737.0
Honda,CityVX CVT,2017,Delhi,80000,petrol,automatic,729000,12414.0
Maruti,BalenoZeta,2019,Delhi,31500,petrol,manual,570000,9706.0
Hyundai,New Santro 1.1Sportz Executive CNG,2022,Delhi,38000,petrol+cng,manual,537000,8573.0
Hyundai,VenueSX Plus 1.0 Turbo DCT,2019,Delhi,33000,petrol,automatic,849000,14457.0
Maruti,Wagon R 1.0LXI CNG,2013,Delhi,77000,petrol+cng,manual,265000,7143.0
Hyundai,Elite i20Asta 1.2 (O),2015,Delhi,81000,petrol,manual,412000,7699.0
Maruti,DzireVXi AMT,2018,Delhi,37000,petrol,automatic,529000,9008.0
Hyundai,VenueSX 1.0  Turbo iMT,2021,Delhi,30500,petrol,manual,811000,13810.0
Volkswagen,PoloHighline1.2L (P),2013,Delhi,89000,petrol,manual,321000,8111.0
Honda,CityV,2016,Delhi,35500,petrol,manual,554000,9434.0
Tata,TiagoRevotron XZA AMT,2018,Delhi,92500,petrol,automatic,411000,6999.0
Maruti,SwiftVXI,2019,Delhi,48000,petrol,manual,480999,8191.0
Renault,KigerRXZ Turbo CVT Dual Tone,2023,Delhi,4500,petrol,automatic,951000,16194.0
Toyota,GlanzaV,2020,Delhi,19500,petrol,manual,647000,11018.0
Honda,City1.5 S MT,2013,Delhi,56000,petrol,manual,323000,8706.0
Maruti,BalenoAlpha 1.2,2017,Delhi,29000,petrol,manual,556000,9468.0
Hyundai,Elite i20Sportz 1.2,2015,Delhi,35500,petrol,manual,459000,8354.0
Maruti,CelerioZXi Plus AMT,2022,Delhi,96000,petrol,automatic,512000,8719.0
Renault,TriberRXT Limited Edition,2023,Delhi,58500,petrol,manual,539000,9178.0
Maruti,Grand VitaraAlpha Plus Intelligent Hybrid eCVT,2024,Delhi,8500,hybrid,automatic,1759000,
Maruti,Wagon R 1.0LXI,2012,Delhi,18000,petrol,manual,227999,8843.0
Renault,KwidRXT,2018,Delhi,24000,petrol,manual,307000,5228.0
